bedrooms,bathrooms_group,log_sqft_living,log_lot,sqft_basement_cat,waterfront,view,condition,grade_categ,lat,long,zona,yr_renovated_catg,price_categ1
4,1,3.3521825181113627,3.865991800126275,1,0,0,4,1,47.2895,-122.37,1,0,B1
2,1,3.1398790864012365,3.123524980942732,1,0,0,3,1,47.6903,-122.37,2,0,B1
3,1,3.255272505103306,3.8675264111997434,1,0,0,3,1,47.7584,-122.145,2,0,B1
4,1,3.2810333672477277,3.906227263052359,0,0,0,3,1,47.3891,-122.172,1,0,B1
3,0,3.0791812460476247,3.888010912245029,0,0,0,4,1,47.2021,-121.999,1,0,B1
4,0,3.285557309007774,3.9689496809813427,0,0,0,4,1,47.6158,-122.108,2,0,C1
4,1,3.5237464668115646,4.037027879755775,1,0,0,3,1,47.6677,-122.136,2,1,C1
3,0,2.886490725172482,3.989004615698537,0,0,0,3,1,47.4509,-122.275,1,0,B1
3,0,3.173186268412274,3.57978359661681,1,0,0,3,1,47.5554,-122.27,1,0,B1
4,0,3.24551266781415,3.788875115775417,0,0,0,3,1,47.3871,-122.224,1,0,B1
4,1,3.2671717284030137,3.780821175853473,0,0,0,3,1,47.359,-122.191,1,0,B1
3,0,3.2624510897304293,3.8675264111997434,0,0,0,3,1,47.6059,-122.121,2,0,B1
3,0,3,4.283391697297128,0,0,0,3,1,47.3167,-122.081,1,1,B1
4,1,3.424881636631067,4.343408593803857,0,0,0,3,1,47.4911,-122.125,1,0,B1
5,1,3.432969290874406,4.296665190261531,1,0,0,5,1,47.5958,-122.175,2,0,C1
4,0,3.4424797690644486,3.9304905653062696,1,0,0,4,1,47.6255,-122.199,2,0,C1
3,1,3.303196057420489,3.871981353843369,0,0,0,3,1,47.747,-122.248,1,0,B1
2,0,3.037426497940624,3.6989700043360187,1,0,0,4,1,47.5258,-122.378,1,0,B1
3,1,3.1072099696478683,3.7024305364455254,0,0,0,4,1,47.5611,-122.276,1,0,B1
2,0,3.0755469613925306,3.1020905255118367,0,0,0,3,1,47.7274,-122.357,1,0,B1
3,1,3.380211241711606,3.8737854608182007,0,0,0,3,1,47.7362,-121.974,1,0,B1
3,0,3.225309281725863,3.9036325160842376,1,0,0,3,1,47.6993,-122.376,2,0,B1
3,0,3.423245873936808,4.07092403147615,1,0,1,3,1,47.4909,-122.363,1,0,B1
4,1,3.3979400086720375,3.797821311364024,0,0,0,3,1,47.3325,-122.168,1,0,B1
3,0,3.1903316981702914,3.6190933306267428,0,0,0,4,1,47.5387,-122.265,1,0,B1
3,1,3.2355284469075487,3.5563025007672873,0,0,0,3,1,47.6856,-122.013,2,0,B1
4,0,3.278753600952829,3.9444826721501687,1,0,0,3,1,47.6579,-122.197,2,0,C1
3,0,3.230448921378274,3.9367649976099415,0,0,0,3,1,47.4899,-122.337,1,0,B1
3,0,3.1335389083702174,3.3979400086720375,1,0,0,3,1,47.6753,-122.363,2,0,B1
3,0,3.164352855784437,3.4471580313422194,0,0,0,3,1,47.6779,-122.371,2,0,B1
4,1,3.6283889300503116,3.932980821923198,0,0,0,3,1,47.6154,-122.21,2,0,C1
2,0,3.225309281725863,3.922569768985712,1,0,0,3,1,47.6976,-122.288,2,0,B1
4,0,3.0492180226701815,3.584783378996508,0,0,0,3,1,47.7038,-122.352,1,0,B1
5,1,3.4313637641589874,4.326499714725037,1,0,0,4,1,47.6078,-122.154,2,0,B1
3,0,3.1931245983544616,5.017484103404497,1,0,0,3,1,47.4016,-122.131,1,0,B1
2,0,3.4578818967339924,5.010155733355473,1,0,2,4,1,47.4847,-122,2,0,B1
4,1,3.750893920382125,3.9865478134147243,1,0,3,3,2,47.3389,-122.334,1,0,C1
4,1,3.5024271199844326,3.663323933628212,1,0,3,4,1,47.6402,-122.405,2,0,C1
4,0,3.255272505103306,4.131971345281056,0,0,0,4,1,47.4721,-122.128,1,0,B1
4,1,3.3138672203691533,4.084754963179354,0,0,0,4,1,47.6378,-122.117,2,0,B1
3,0,3.041392685158225,3.7075701760979363,0,0,0,4,1,47.5231,-122.332,1,0,B1
5,1,3.437750562820388,3.7371926427047373,0,0,0,3,1,47.4042,-122.204,1,0,B1
3,0,2.934498451243568,3.8731461513282555,0,0,0,3,1,47.4947,-122.237,1,0,B1
4,1,3.322219294733919,3.866582677063549,0,0,0,5,1,47.5078,-122.161,1,0,B1
4,1,3.3344537511509307,3.7367947549243605,0,0,0,3,1,47.4799,-122.183,1,0,B1
5,1,3.4409090820652177,3.6989700043360187,0,0,0,3,1,47.539,-122.188,1,0,C1
3,1,3.4424797690644486,4.596915827751136,0,0,0,3,1,47.6495,-122.042,2,0,C1
4,1,3.4800069429571505,3.5563025007672873,0,0,0,3,1,47.5407,-121.993,2,0,C1
5,1,3.380211241711606,3.659345635746177,0,0,0,3,1,47.369,-122.126,1,0,B1
4,1,3.5224442335063197,3.8836614351536176,1,0,0,3,1,47.6889,-122.352,2,0,C1
4,1,3.5705429398818973,3.975431808509263,1,0,4,5,2,47.5627,-122.156,2,0,C1
3,0,3.2833012287035497,3.8573324964312685,1,0,0,3,1,47.7703,-122.265,1,0,B1
3,1,3.167317334748176,3.667733052533267,0,0,0,4,1,47.5667,-122.018,2,0,B1
2,0,3.1492191126553797,4.089269093046149,0,0,0,5,1,47.5242,-121.926,1,1,B1
3,1,3.2227164711475833,3.8238653093245114,0,0,0,4,1,47.3488,-122.033,1,0,B1
3,1,3.4578818967339924,3.862608363964942,0,0,0,3,1,47.7745,-122.225,1,0,B1
3,1,3.1903316981702914,3.6445370577784075,0,0,0,3,1,47.7373,-121.966,1,0,B1
4,1,3.374748346010104,4.053462604925455,1,0,0,3,1,47.7684,-122.289,1,0,B1
3,1,3.1818435879447726,3.8750612633917,1,0,0,3,1,47.7276,-122.181,1,0,B1
4,1,3.640481436970422,5.3382213531302725,0,0,0,3,2,47.6573,-122.034,2,0,C1
4,1,3.3483048630481607,4.431186793318,1,0,1,4,1,47.4285,-122.345,1,0,B1
3,1,3.1986570869544226,4.067442842776381,0,0,0,4,1,47.5872,-122.17,2,0,B1
4,0,3.250420002308894,3.911104317804036,0,0,0,4,1,47.745,-122.302,1,0,B1
2,1,3.230448921378274,3.400192488592576,0,0,0,3,1,47.5163,-121.878,2,0,B1
3,1,3.2355284469075487,3.5653755027140734,0,0,0,3,1,47.4039,-122.188,1,0,B1
3,1,3.2600713879850747,4.292300384859081,0,0,0,4,1,47.331,-122.286,1,0,B1
3,1,3.342422680822206,3.774808830310706,0,0,0,3,1,47.3709,-122.125,1,0,B1
3,1,3.3104808914626753,3.7489628612561616,0,0,0,4,1,47.6791,-122.209,2,0,C1
3,0,3.110589710299249,3.916453948549925,0,0,0,3,1,47.3353,-122.27,1,0,B1
4,1,3.3364597338485296,3.9848872010643275,0,0,0,3,1,47.3741,-122.189,1,0,B1
3,0,2.9822712330395684,3.8750612633917,0,0,0,3,1,47.4966,-122.255,1,0,B1
4,1,3.496929648073215,4.03148925570975,1,0,0,3,1,47.5022,-122.363,1,0,B1
4,1,3.4265112613645754,4.320021590369593,1,0,0,3,1,47.7735,-122.281,1,0,B1
3,0,3.247973266361807,3.255272505103306,0,0,0,3,1,47.6102,-122.314,2,0,C1
4,1,3.4638929889859074,3.7209857441537393,0,0,0,3,1,47.5168,-121.883,2,0,B1
2,0,2.9138138523837167,3.6884198220027105,0,0,0,4,1,47.5483,-122.394,2,0,B1
4,1,3.6599162000698504,4.872080483205862,0,0,4,5,2,47.7282,-122.372,2,1,C1
2,0,3.2329961103921536,3.6267508536833932,1,0,0,3,1,47.5319,-122.386,2,1,B1
3,0,3.0170333392987803,3.9367649976099415,0,0,0,4,1,47.3631,-122.116,1,0,B1
3,0,2.9867717342662448,3.790988475088816,0,0,3,3,1,47.5658,-122.291,1,0,B1
3,1,3.326335860928751,5.294455203319123,0,0,1,3,1,47.4089,-122.459,1,0,B1
4,0,3.2810333672477277,3.916453948549925,0,0,0,4,1,47.6131,-122.123,2,0,B1
3,0,3.12057393120585,3.9148718175400505,0,0,0,3,1,47.3697,-122.309,1,0,B1
3,1,3.3364597338485296,3.7403626894942437,0,0,0,3,1,47.5975,-122.018,2,0,B1
4,0,3.292256071356476,4.023622789879007,0,0,0,4,1,47.7494,-122.337,1,0,B1
2,0,3.230448921378274,3.501196242027089,1,0,0,5,1,47.3025,-122.224,1,0,B1
3,0,3.173186268412274,4.20002926655377,0,0,0,3,1,47.7411,-122.347,1,0,B1
2,0,3.0170333392987803,3.7558748556724915,0,0,0,3,1,47.519,-122.26,1,0,B1
2,1,3.123851640967086,3.1398790864012365,1,0,0,3,1,47.577,-122.41,2,0,B1
4,1,3.374748346010104,3.971275848738105,0,0,0,4,1,47.6518,-122.123,2,0,C1
3,0,3.1335389083702174,3.254064452914338,0,0,0,3,1,47.6471,-122.397,2,0,B1
2,0,3.4668676203541096,4.14789264483285,1,0,2,4,1,47.4025,-122.463,1,0,B1
4,0,3,3.8533331050023354,0,0,0,3,1,47.4897,-122.24,1,0,B1
3,0,3.385606273598312,3.94546858513182,1,0,2,3,1,47.4972,-122.233,1,0,B1
4,0,3,3.8533331050023354,0,0,0,3,1,47.4897,-122.24,1,0,B1
3,0,3.2648178230095364,3.9334872878487053,0,0,0,3,1,47.4626,-122.132,1,0,B1
3,1,3.3364597338485296,3.912168896059627,0,0,0,3,1,47.4833,-122.139,1,0,B1
3,1,3.5428254269591797,3.6020599913279625,1,0,0,3,1,47.6385,-122.281,2,0,C1
4,0,3.187520720836463,3.6532125137753435,0,0,0,2,1,47.587,-122.384,2,0,B1
3,0,3.041392685158225,5.16283314387816,0,0,0,4,1,47.5697,-121.898,1,0,B1
4,1,3.4183012913197452,4.545603968481417,0,0,0,3,1,47.3067,-122.116,1,0,B1
4,1,3.367355921026019,4.288606890390969,0,0,0,3,1,47.7663,-122.215,1,0,B1
3,1,3.3654879848909,3.3554515201265174,0,0,0,3,1,47.7027,-122.359,2,0,B1
3,1,3.3324384599156054,3.9222582234329666,0,0,0,3,1,47.4627,-122.129,1,0,B1
4,1,3.383815365980431,3.8991088581933995,1,0,0,4,1,47.7583,-122.343,1,0,B1
3,0,3.315970345456918,3.7403626894942437,1,0,0,4,1,47.6733,-122.301,2,0,B1
3,0,3.24551266781415,4.4158910775027795,1,0,0,3,1,47.3664,-122.1,1,0,B1
3,0,3.1789769472931693,3.9876662649262746,0,0,0,3,1,47.7728,-122.258,1,1,B1
3,0,3.093421685162235,3.760271660542063,1,0,0,4,1,47.5675,-122.396,2,0,B1
3,0,3.0492180226701815,3.931915317081246,0,0,0,3,1,47.6294,-122.205,2,0,C1
2,1,3.2764618041732443,3.7323937598229686,1,0,0,5,1,47.6688,-122.31,2,0,C1
4,1,3.5327543789924976,3.88930170250631,1,0,4,5,1,47.5718,-122.406,2,0,C1
3,1,3.24551266781415,3.656960182742849,0,0,0,3,1,47.5754,-122.013,2,0,B1
3,0,2.9590413923210934,3.9395192526186187,0,0,0,4,1,47.449,-122.29,1,0,B1
3,0,3.089905111439398,3.89148170383952,0,0,0,3,1,47.3718,-122.073,1,0,B1
3,0,3.5575072019056577,3.929521100631104,1,0,2,3,2,47.583,-122.379,1,0,C1
4,0,3.4216039268698313,3.6989700043360187,1,0,0,3,1,47.678,-122.375,2,0,C1
3,0,3.2227164711475833,3.6471872978959894,0,0,0,3,1,47.1948,-121.974,1,0,B1
4,1,3.499687082618404,3.925776053836746,1,0,3,4,1,47.511,-122.251,1,0,B1
3,0,3.0681858617461617,3.61066016308988,0,0,0,5,1,47.5338,-122.381,1,0,B1
2,0,3.110589710299249,3.4514794051248616,0,0,0,3,1,47.6968,-122.025,2,0,B1
2,0,3.113943352306837,3.7867514221455614,1,0,0,3,1,47.5088,-122.338,1,0,B1
4,1,3.3010299956639813,4.015946243657567,0,0,1,4,1,47.3342,-122.34,1,0,B1
3,1,3.3961993470957363,3.9335885101966532,0,0,0,3,1,47.625,-122.042,2,0,C1
3,0,3.1986570869544226,3.989004615698537,0,0,0,5,1,47.427,-122.331,1,0,B1
3,0,3.1958996524092336,4.034387783589566,0,0,0,3,1,47.54,-122.275,1,0,B1
4,0,3.3502480183341627,3.653983907374069,1,0,2,4,1,47.5096,-122.25,1,0,B1
3,0,3.305351369446624,4.283527364861694,1,0,0,3,1,47.7552,-122.229,1,0,B1
3,0,3.060697840353612,4.019780730403647,0,0,0,5,1,47.5531,-122.177,2,0,B1
3,0,3.110589710299249,5.2775771280383745,0,0,0,4,1,47.3356,-122.157,1,0,B1
4,0,3.1367205671564067,3.7274599208579087,0,0,0,4,1,47.5046,-122.3,1,0,B1
2,0,2.9912260756924947,3.5563025007672873,0,0,0,3,1,47.6366,-122.365,2,0,B1
2,0,3.0718820073061255,3.9708116108725178,0,0,0,3,1,47.4889,-122.259,1,0,B1
3,0,3.1583624920952498,3.9521625742144626,0,0,0,4,1,47.6008,-122.118,2,0,B1
4,1,3.6053050461411096,4.033423755486949,0,0,0,3,2,47.6821,-122.196,2,0,C1
3,0,3.3729120029701067,3.829303772831025,1,0,0,5,1,47.6923,-122.332,2,0,C1
3,0,3.0969100130080562,3.743979865241843,0,0,0,4,1,47.4725,-122.187,1,0,B1
3,1,3.255272505103306,3.639187559935754,0,0,0,3,1,47.5337,-121.841,2,0,B1
4,0,3.255272505103306,4.006466042249231,0,0,0,4,1,47.7325,-122.242,1,0,B1
4,1,3.513217600067939,3.7488080049586023,0,0,0,3,1,47.5453,-121.995,2,0,C1
3,0,3.1335389083702174,3.9862341301349957,0,0,0,4,1,47.2574,-122.31,1,0,B1
3,0,3.3201462861110542,3.8846254632562345,1,0,2,3,1,47.7007,-122.312,2,0,B1
4,1,3.6720978579357175,4.584466920191757,1,0,0,3,2,47.6445,-122.167,2,0,C1
5,1,3.4756711883244296,3.8573324964312685,0,0,0,3,1,47.4955,-122.16,1,0,B1
4,1,3.3521825181113627,3.782759192623997,0,0,0,3,1,47.4956,-122.174,1,0,B1
5,1,3.761927838420529,4.230551096295085,1,0,0,3,2,47.5802,-122.212,2,0,C1
2,0,2.9684829485539352,3.6989700043360187,0,0,3,3,1,47.5333,-122.388,2,1,C1
5,0,3.416640507338281,3.699751031689514,1,0,0,3,1,47.6969,-122.366,2,0,B1
2,0,3.0644579892269186,3.7781512503836434,1,0,0,4,1,47.69,-122.292,2,0,B1
3,0,3.357934847000454,4.891938674118379,1,0,0,3,1,47.4804,-122.151,1,0,C1
3,1,3.2695129442179165,4.191981680800329,0,0,0,4,1,47.1559,-121.646,1,0,B1
4,1,3.3961993470957363,3.815378484965918,0,0,0,3,1,47.5185,-121.884,2,0,B1
2,0,2.934498451243568,3.857573704147496,0,0,0,3,1,47.5361,-122.351,1,0,B1
2,0,2.9912260756924947,3.3283796034387376,1,0,0,4,1,47.6769,-122.366,2,0,B1
5,1,3.4183012913197452,3.80543288813214,0,0,0,3,1,47.77,-122.236,1,0,B1
3,0,3.1271047983648077,4.8034366295764785,0,0,0,4,1,47.4379,-122.011,1,0,B1
3,0,3.2329961103921536,3.949877704036875,0,0,0,5,1,47.7719,-122.338,1,0,B1
3,0,3.155336037465062,3.9242792860618816,0,0,0,4,1,47.6073,-122.127,2,0,B1
3,0,3.041392685158225,3.116275587580544,1,0,0,3,1,47.5601,-122.363,1,0,B1
4,1,3.3364597338485296,3.777281791671015,0,0,0,3,1,47.7484,-122.317,1,0,B1
4,1,3.4345689040341987,4.1303337684950066,1,0,0,3,1,47.6191,-122.145,2,0,B1
2,0,3.113943352306837,3.668292710448221,0,0,0,3,1,47.7132,-122.033,2,0,B1
1,0,2.8195439355418688,3.4149733479708178,0,0,0,3,1,47.5723,-122.304,1,0,B1
3,0,3.2430380486862944,3.845098040014257,0,0,0,3,1,47.3108,-122.346,1,0,B1
3,0,3.113943352306837,3.8573324964312685,0,0,0,5,1,47.6821,-122.196,2,0,B1
4,1,3.2671717284030137,3.8236698132681366,0,0,0,3,1,47.3618,-122.195,1,0,B1
4,1,3.4712917110589387,4.306210508167761,0,0,4,4,2,47.5075,-122.389,1,0,C1
3,1,3.346352974450639,3.6020599913279625,1,0,0,3,1,47.617,-122.291,2,1,C1
2,1,3.1172712956557644,3.1031192535457137,0,0,0,3,1,47.6534,-122.355,2,0,B1
3,1,3.5428254269591797,4.4504492688626645,1,0,2,3,1,47.365,-122.456,1,0,C1
4,1,3.4756711883244296,3.8591983615338776,0,0,0,3,1,47.5623,-122.032,2,0,C1
4,1,3.432969290874406,3.8167714123333463,0,0,0,3,1,47.434,-122.109,1,0,B1
3,0,3.1702617153949575,3.845098040014257,1,0,0,3,1,47.2866,-122.368,1,0,B1
4,1,3.5525465479556604,3.9204885646582976,0,0,0,3,2,47.4595,-122.208,1,0,B1
3,0,3.0644579892269186,4.040918650748524,0,0,0,3,1,47.6818,-122.165,2,0,B1
3,1,3.2095150145426308,3.77757180469141,0,0,0,3,1,47.736,-121.965,1,0,B1
3,0,3.103803720955957,3.9030899869919438,0,0,0,4,1,47.5874,-122.136,2,0,B1
3,0,3.27415784926368,3.4840149626675627,0,0,0,4,1,47.6031,-122.303,2,0,B1
4,0,3.1986570869544226,4.00987563371216,1,0,0,3,1,47.5002,-122.246,1,1,B1
4,1,3.2405492482826,4.036429265626675,0,0,0,3,1,47.5132,-122.157,1,0,B1
3,0,3.0043213737826426,3.9783631470838827,0,0,0,3,1,47.4936,-122.105,1,0,B1
2,0,3.1583624920952498,3.0681858617461617,1,0,0,3,1,47.5592,-122.385,2,0,B1
4,1,3.326335860928751,4.008685319195168,1,0,0,4,1,47.5858,-122.17,2,0,C1
4,1,3.392696953259666,3.700270937356437,0,0,0,3,1,47.3457,-122.041,1,0,B1
3,0,3.2405492482826,3.7937903846908188,0,0,0,4,1,47.762,-122.362,2,0,B1
4,1,3.4424797690644486,3.991137435120312,0,0,0,4,1,47.562,-122.081,2,0,C1
3,0,3.326335860928751,3.961231197044663,1,0,0,3,1,47.6475,-122.064,2,0,B1
4,1,3.3783979009481375,3.6532125137753435,0,0,0,3,1,47.4872,-122.204,1,0,B1
3,0,3.093421685162235,3.8573324964312685,0,0,0,5,1,47.5142,-122.389,2,0,B1
4,0,3.285557309007774,4.00902574208691,1,0,2,3,1,47.7078,-122.277,1,0,B1
2,0,3.0170333392987803,3.505149978319906,0,0,0,3,1,47.6558,-122.334,2,0,B1
5,1,3.507855871695831,3.705949194910296,0,0,0,3,1,47.7048,-122.111,2,0,C1
4,1,3.4183012913197452,3.994449137014036,0,0,0,3,1,47.5822,-122.051,2,0,B1
4,1,3.4456042032735974,3.8251014115980033,0,0,0,3,1,47.4838,-121.773,1,0,B1
3,1,3.3961993470957363,4.267758216651366,0,0,3,3,1,47.2119,-122.001,1,0,B1
3,0,3.0086001717619175,3.926188049107206,0,0,0,5,1,47.2093,-122,1,0,B1
3,1,3.3138672203691533,3.6748611407378116,0,0,0,4,1,47.6874,-122.178,2,0,B1
4,1,3.27415784926368,3.127428777851599,1,0,0,3,1,47.6053,-122.306,2,0,B1
3,1,3.27415784926368,3.7403626894942437,0,0,0,4,1,47.657,-122.393,2,1,B1
6,1,3.5705429398818973,4.06781451116184,0,0,0,3,2,47.5699,-122.226,2,0,C1
4,1,3.387389826338729,4.535167485114944,0,0,0,3,1,47.6685,-122.044,2,0,C1
3,0,3.060697840353612,3.6834973176798114,0,0,0,4,1,47.5321,-122.029,2,0,B1
2,0,3.220108088040055,3.6020599913279625,1,0,0,3,1,47.6394,-122.28,2,0,C1
3,0,3.113943352306837,3.9444826721501687,0,0,0,4,1,47.6199,-122.116,2,0,B1
4,1,3.59659709562646,3.795184589682424,0,0,0,3,2,47.6221,-122.29,2,0,C1
4,1,3.450249108319361,4.1827854420846835,1,0,2,4,1,47.3426,-122.321,1,0,B1
3,0,3.0718820073061255,3.886490725172482,0,0,0,4,1,47.6133,-122.133,2,0,B1
2,0,3.0253058652647704,3.781755374652469,1,0,0,3,1,47.7028,-122.321,1,0,B1
4,1,3.3096301674258988,3.919862253555538,1,0,0,4,1,47.7077,-122.371,2,0,C1
4,0,3.367355921026019,3.9444826721501687,1,0,2,4,1,47.6148,-122.113,2,0,B1
3,1,3.3404441148401185,3.8542452970661185,1,0,1,4,1,47.5243,-122.204,1,0,B1
2,0,3.1583624920952498,3.607025878434786,1,0,0,3,1,47.6901,-122.382,2,0,B1
3,0,3.305351369446624,4.045127306568027,1,0,0,4,1,47.7351,-122.183,1,0,B1
3,0,3.296665190261531,3.5185139398778875,1,0,0,4,1,47.6733,-122.298,2,0,C1
3,0,3.093421685162235,3.6020599913279625,0,0,0,4,1,47.6239,-122.297,2,0,C1
3,1,3.1335389083702174,3.0068937079479006,1,0,0,3,1,47.6774,-122.324,2,0,B1
3,0,3.2278867046136734,3.9494388010365045,0,0,0,3,1,47.3546,-122.176,1,0,B1
3,1,3.3138672203691533,3.643353961976863,0,0,0,3,1,47.5415,-121.884,2,0,B1
3,1,3.315970345456918,3.5561818466529114,0,0,0,3,1,47.6679,-122.165,2,0,B1
3,1,3.1818435879447726,3.994053063587675,1,0,0,3,1,47.318600000000004,-122.171,1,0,B1
2,0,3.1522883443830563,4.214843848047698,0,0,0,4,1,47.3221,-122.344,1,0,B1
3,0,3.12057393120585,3.7781512503836434,0,0,0,4,1,47.5752,-122.304,1,0,B1
3,1,3.342422680822206,3.681241237375587,1,0,2,3,1,47.6551,-122.353,2,1,C1
4,0,3.3979400086720375,3.885926339801431,1,0,0,3,1,47.7713,-122.307,1,0,B1
3,0,3.0791812460476247,3.9360611166099884,0,0,0,3,1,47.3864,-122.308,1,0,B1
4,1,3.4756711883244296,3.984212166761434,0,0,0,3,1,47.6292,-122.024,2,0,C1
2,0,2.9867717342662448,4.136720567156407,0,0,0,3,1,47.515,-122.362,1,0,B1
4,1,3.3909351071033793,3.706803097037338,0,0,0,3,1,47.45,-122.121,1,0,B1
2,0,3.123851640967086,3.567966906823154,0,0,0,3,1,47.6866,-122.372,2,0,B1
4,0,3.247973266361807,3.7791634237644987,1,0,0,4,1,47.5773,-122.393,2,0,B1
3,0,3.1271047983648077,3.591064607026499,0,0,0,5,1,47.6711,-122.379,2,0,B1
4,1,3.7299742856995555,4.3093746249166704,0,0,4,4,2,47.405,-122.331,1,0,C1
4,0,3.326335860928751,3.887898488096872,1,0,0,3,1,47.6003,-122.144,2,0,B1
4,1,3.351216345339342,3.6364878963533656,0,0,0,3,1,47.3557,-122.063,1,0,B1
4,0,3.2355284469075487,3.73814608871206,1,0,0,3,1,47.5299,-122.288,1,0,B1
4,1,3.3636119798921444,4.009960531470598,1,0,0,5,1,47.5515,-122.153,2,0,C1
5,1,3.5237464668115646,3.6989700043360187,1,0,0,3,1,47.5168,-121.871,2,0,B1
3,1,3.6414741105040997,4.672504241300909,1,1,3,3,1,47.4734,-122.365,1,1,C1
3,1,3.1931245983544616,3.627775375229303,0,0,0,3,1,47.3834,-122.027,1,0,B1
3,1,3.2121876044039577,3.4539295920577286,0,0,0,3,1,47.5413,-122.288,1,0,B1
2,1,3.2174839442139063,2.9822712330395684,1,0,0,3,1,47.6611,-122.346,2,0,B1
4,0,3.0293837776852097,3.8731461513282555,0,0,0,3,1,47.4942,-122.235,1,0,B1
4,0,3.1583624920952498,3.909235003368307,0,0,0,4,1,47.7639,-122.332,1,0,B1
3,1,3.380211241711606,3.724275869600789,1,0,0,4,1,47.6876,-122.384,2,0,C1
3,1,3.2695129442179165,4.0011710149414,0,0,0,3,1,47.6775,-122.165,2,0,B1
4,0,3.2695129442179165,3.959613711071044,1,0,0,4,1,47.3792,-122.282,1,0,B1
3,0,3.3283796034387376,4.31011953734681,0,0,0,3,1,47.6339,-122.192,2,0,C1
3,0,3.0211892990699383,3.7993405494535817,0,0,0,3,1,47.5128,-122.374,1,0,B1
3,1,3.2405492482826,3.971739590887778,1,0,0,3,1,47.391,-122.316,1,0,B1
2,0,3.113943352306837,3.5854607295085006,1,0,0,3,1,47.5395,-122.39,2,0,B1
3,1,3.2041199826559246,3.8260748027008264,0,0,0,3,1,47.3618,-122.074,1,0,B1
3,1,3.4409090820652177,4.0068937079479,0,0,0,3,1,47.4504,-122.15,1,0,B1
2,0,2.9542425094393248,3.7781512503836434,0,0,0,3,1,47.6855,-122.289,2,1,B1
4,1,3.3783979009481375,4.582722262824919,0,0,0,3,1,47.7433,-122.094,2,0,B1
3,1,3.290034611362518,3.9830847727377883,0,0,0,3,1,47.4068,-122.18,1,0,B1
4,1,3.699837725867246,4.53731527311201,0,0,0,3,2,47.5469,-122.127,2,0,C1
3,1,3.296665190261531,4.004965887106824,0,0,0,3,1,47.6384,-122.174,2,0,B1
5,1,3.3207692283386865,4.014940349792936,0,0,0,5,1,47.4495,-122.17,1,0,B1
3,1,3.383815365980431,4.077476919504342,0,0,0,3,1,47.6285,-122.054,2,0,B1
4,1,3.4471580313422194,4.033423755486949,1,0,0,3,1,47.7448,-122.177,1,0,B1
3,1,3.5774917998372255,4.026247181477774,1,0,1,3,2,47.5506,-122.101,2,0,C1
3,0,3.2430380486862944,4.05922251252969,0,0,0,4,1,47.3173,-122.21,1,0,B1
3,0,3.1931245983544616,4.5070053327802775,1,0,0,5,1,47.3197,-122.117,1,0,B1
3,1,3.3242824552976926,3.862071719379994,0,0,0,4,1,47.6669,-122.17,2,0,C1
5,1,3.5538830266438746,4.329255464379638,1,0,0,4,1,47.7646,-122.302,1,0,B1
3,1,3.123851640967086,3.0269416279590295,0,0,0,3,1,47.6835,-122.387,2,0,B1
4,1,3.326335860928751,4.728986497902738,0,0,2,4,1,47.2041,-122.021,1,0,B1
2,0,3.1367205671564067,3.6871721045948,0,0,0,3,1,47.704,-122.012,2,0,B1
3,1,3.5658478186735176,4.126585927954338,0,0,0,3,2,47.5484,-122.119,2,0,C1
5,1,3.403120521175818,4.0081741840064264,1,0,0,4,1,47.616,-122.115,2,0,C1
3,1,3.220108088040055,3.7442929831226763,0,0,0,3,1,47.375,-122.304,1,0,B1
3,0,2.9912260756924947,3.890421018800914,0,0,0,4,1,47.6923,-122.201,2,0,B1
3,1,3.345569756056392,4.494363339267308,0,0,0,3,1,47.3164,-122.199,1,1,C1
2,0,3.1931245983544616,4.640958203442495,0,0,0,3,1,47.5729,-121.676,2,1,B1
2,1,3.12057393120585,3.144574207609616,1,0,0,3,1,47.6689,-122.362,2,0,B1
3,1,3.3636119798921444,3.874191804679071,0,0,0,3,1,47.439,-122.135,1,0,B1
3,1,3.322219294733919,3.779668627207148,0,0,0,3,1,47.2917,-122.375,1,0,B1
2,1,3.130333768495006,3.0962145853464054,1,0,0,3,1,47.6399,-122.32,2,0,B1
3,1,3.3909351071033793,3.807061239917239,0,0,0,3,1,47.7497,-122.245,1,0,B1
3,0,3.3502480183341627,4.123459619443338,0,0,0,3,1,47.6762,-122.17,2,0,B1
4,1,3.3636119798921444,3.8920946026904804,0,0,0,3,1,47.3737,-122.164,1,0,B1
4,1,3.5658478186735176,3.8594985581877763,0,0,0,3,2,47.3543,-122.005,1,0,C1
5,1,3.5276299008713385,4.226496796355519,1,0,1,3,1,47.5584,-122.089,2,0,B1
2,0,3.285557309007774,3.6532125137753435,0,0,0,3,1,47.7104,-122.031,2,0,B1
4,1,3.5440680443502757,4.0533089811241,0,0,2,3,1,47.5428,-121.861,2,0,C1
4,1,3.432969290874406,3.966047821076454,0,0,0,3,1,47.5164,-121.875,2,0,B1
3,0,3.3010299956639813,4.18369680863468,1,0,0,3,1,47.387,-122.281,1,0,B1
3,0,3.0086001717619175,3.9286006598445242,0,0,0,3,1,47.7719,-122.31,1,0,B1
4,0,3.4913616938342726,3.9030899869919438,1,0,0,5,1,47.6852,-122.329,2,0,C1
2,0,2.9190780923760737,3.9030899869919438,0,0,0,3,1,47.4215,-122.318,1,0,B1
2,0,2.886490725172482,3.871222556759707,0,0,0,3,1,47.7606,-122.32,1,0,B1
